,AssistorName,AssistorX,AssistorY,ScorerName,ScorerX,ScorerY,PassDefenderName,PassDefenderX,PassDefenderY,ShotDefenderName,ShotDefenderX,ShotDefenderY,TeamName,OtherTeamName,LocationScorer,LocationAssistor
3348,101179.0,32.15111,27.56578,1626164.0,21.22915,33.89961,203901.0,27.804170000000006,25.032120000000006,203901.0,23.68135,29.633470000000006,PHX,ORL,Midrange2,AboveTheBreak3
3349,203894.0,28.414569999999998,34.1011,203095.0,4.821719999999999,47.08167,101179.0,26.10781999999999,19.42721,202720.0,42.780559999999994,8.66912,ORL,PHX,Corner2,AboveTheBreak3
3350,203141.0,22.82879,23.44286,203933.0,3.27525,30.97885,203094.0,19.97736,24.36308,203894.0,10.72322,31.918000000000006,PHX,ORL,Paint,Midrange2
3351,203894.0,19.396079999999998,2.959290000000003,203094.0,9.991069999999993,14.323920000000001,101179.0,31.144400000000005,42.8959,101179.0,32.310739999999996,42.22088,ORL,PHX,Corner2,AboveTheBreak3
3352,203894.0,17.911109999999994,11.7898,203506.0,21.83136999999998,6.543669999999999,202339.0,37.346090000000004,35.10503,202339.0,36.603080000000006,42.95227,ORL,PHX,AboveTheBreak3,Midrange2
3353,202699.0,28.094859999999997,24.2111,203894.0,21.955690000000004,43.23909,202339.0,27.197719999999975,19.29462,202339.0,28.584500000000006,11.81311,,PHX,AboveTheBreak3,Midrange2
3354,202720.0,31.83981,22.81179,203141.0,19.09202,45.80249,203894.0,33.69763,26.15235,202699.0,13.8001,36.21495,PHX,ORL,AboveTheBreak3,AboveTheBreak3
3355,203506.0,10.728719999999996,33.680139999999994,202696.0,10.882319999999979,23.32842,202720.0,41.67716,21.91023,200782.0,42.02965999999998,29.26961,ORL,PHX,Paint,Corner2
3356,203141.0,16.29192,30.368270000000006,202339.0,3.48985,29.48422,202699.0,14.25865,29.07021,203506.0,3.72287,24.29441,PHX,DET,Paint,Midrange2
3357,202339.0,2.77806,38.32744,203141.0,24.24035,40.56524,203095.0,7.4637699999999985,43.40464,203094.0,21.08406,33.58945,PHX,ORL,AboveTheBreak3,Corner2
3358,203095.0,31.312489999999997,24.01755,202699.0,18.04146,40.10062,200782.0,24.83766999999999,26.40975,203458.0,37.88166,15.96176,,PHX,AboveTheBreak3,AboveTheBreak3
3359,203901.0,16.382170000000002,19.59153,202696.0,17.864319999999978,26.57655,202339.0,35.97758,26.29986,202339.0,35.31465,25.69551,ORL,PHX,Midrange2,Midrange2
3360,202688.0,24.29166,16.426479999999998,203141.0,26.00896,40.88372,203095.0,21.96038,18.13723,101112.0,22.2819,35.86320999999999,PHX,ORL,AboveTheBreak3,Midrange2
3361,203901.0,20.13136,20.09544,202696.0,11.539569999999998,10.343089999999997,202339.0,33.69136,29.44858,203458.0,39.994119999999995,32.32868,ORL,PHX,Corner2,Midrange2
3362,203458.0,8.48057,35.79695,202688.0,3.683409999999995,29.97159,203095.0,43.505480000000006,12.58722,202696.0,41.739990000000006,17.35056,PHX,ORL,Paint,Corner2
3363,202699.0,18.17572,24.10935,203901.0,5.8917,18.89123,203458.0,9.24841,24.44008,203458.0,6.984139999999999,22.86324,,PHX,Paint,Midrange2
3364,202699.0,25.42452,9.80126,101112.0,4.62183,2.4477,200782.0,14.74149,12.9688,202339.0,9.55936,17.81033,,PHX,Corner3,AboveTheBreak3
3365,202339.0,19.0034,26.91589,200782.0,16.14967,8.869480000000003,202699.0,30.510289999999998,27.83447,101112.0,36.28681999999998,35.38555,PHX,DET,Midrange2,Midrange2
3366,202696.0,10.29866,15.66425,203506.0,30.436290000000003,27.59173,200782.0,12.30008,21.1878,101179.0,22.62431,21.81655,ORL,PHX,AboveTheBreak3,Corner2
3367,202339.0,11.22609,18.71172,203458.0,4.049449999999993,8.338540000000002,202696.0,41.463660000000004,29.36755,202696.0,44.32196999999999,32.20407,PHX,ORL,Corner2,Paint
3368,203506.0,17.27,21.96146,203932.0,3.22072,26.15669,1626164.0,15.2535,20.41512,202688.0,5.49126,26.03953,ORL,PHX,Paint,Midrange2
3369,203506.0,13.50528,30.666090000000004,203094.0,4.50596,47.80404,202688.0,20.86926,36.94847,1626164.0,7.78022,31.22877,ORL,PHX,Corner3,Midrange2
3370,203894.0,32.29381,16.98726,203506.0,17.343429999999998,39.24407,202688.0,23.01786,19.36715,1626164.0,19.52718,34.77834,ORL,PHX,Midrange2,AboveTheBreak3
3371,202720.0,9.75835,26.902520000000006,203506.0,8.99456,27.12818,1626209.0,10.75941,28.23565,1626164.0,10.84876,29.145,,,Paint,Paint
